id,subject_user,recommendation_time,clicked_user,click_time
992,d2a8806dfd304305f535c23d4bef59e4,"20:43 3 Jun 2018",,
993,950c8148b4c7703590bbe92d54ca1ef7,"23:19 3 Jun 2018",,
994,c0b6791c297c8850e2051f32e27c23d4,"3:13 4 Jun 2018",,
995,950c8148b4c7703590bbe92d54ca1ef7,"8:25 4 Jun 2018",,
996,950c8148b4c7703590bbe92d54ca1ef7,"9:47 4 Jun 2018",,
997,950c8148b4c7703590bbe92d54ca1ef7,"12:54 4 Jun 2018",,
999,950c8148b4c7703590bbe92d54ca1ef7,"20:22 4 Jun 2018",,
1000,d51a061a2273955e17ec09164d8ce689,"9:08 5 Jun 2018",,
1001,d51a061a2273955e17ec09164d8ce689,"9:12 5 Jun 2018",,
1002,6104f12432850ff760fb8cfb580a00fe,"11:01 5 Jun 2018",,
1003,6104f12432850ff760fb8cfb580a00fe,"11:05 5 Jun 2018",,
1004,6104f12432850ff760fb8cfb580a00fe,"11:05 5 Jun 2018",,
1005,6104f12432850ff760fb8cfb580a00fe,"11:09 5 Jun 2018",,
1006,950c8148b4c7703590bbe92d54ca1ef7,"13:25 5 Jun 2018",,
1007,950c8148b4c7703590bbe92d54ca1ef7,"16:41 5 Jun 2018",,
1008,950c8148b4c7703590bbe92d54ca1ef7,"20:33 5 Jun 2018",,
1009,950c8148b4c7703590bbe92d54ca1ef7,"21:36 5 Jun 2018",,
1010,950c8148b4c7703590bbe92d54ca1ef7,"23:20 5 Jun 2018",,
1011,2f7d4172c98e14504f37635a6f289176,"8:55 6 Jun 2018",,
1012,2f7d4172c98e14504f37635a6f289176,"8:56 6 Jun 2018",,
1013,d79d1d7e16537e47408b54fa90e443fe,"9:11 6 Jun 2018",,
1014,d79d1d7e16537e47408b54fa90e443fe,"10:54 6 Jun 2018",,
1015,9fb998207c00646d7233beaf2102a3bd,"11:31 6 Jun 2018",,
1016,e1203e25d10c8192dcc3f330db21a8f4,"5:55 7 Jun 2018",,
1017,e1203e25d10c8192dcc3f330db21a8f4,"5:59 7 Jun 2018",,
1018,3c0a7766d212948b5412f55e89c0b581,"13:47 8 Jun 2018",,
1019,3e2aa701245c48e3c8641d270a60dc3c,"15:59 8 Jun 2018",,
1020,3e2aa701245c48e3c8641d270a60dc3c,"6:06 9 Jun 2018",,
1021,f36028150e9b113456122e1548409091,"17:18 10 Jun 2018",,
1022,3cac40ce4875d335f8d701062327c9ee,"15:33 11 Jun 2018",,
1023,950c8148b4c7703590bbe92d54ca1ef7,"16:58 11 Jun 2018",,
1025,3cac40ce4875d335f8d701062327c9ee,"11:22 12 Jun 2018",,
1026,3cac40ce4875d335f8d701062327c9ee,"11:22 12 Jun 2018",,
1027,8396a8d274ec122c666e725e7ef9609c,"8:14 18 Jun 2018",,
1028,b79d8ff5986e38440ab5cc6c25b09eba,"12:16 18 Jun 2018",,
1029,b79d8ff5986e38440ab5cc6c25b09eba,"12:17 18 Jun 2018",,
1031,b79d8ff5986e38440ab5cc6c25b09eba,"12:19 18 Jun 2018",,
1032,b79d8ff5986e38440ab5cc6c25b09eba,"12:20 18 Jun 2018",,
1033,afb60791627ff021468f3deeef8be4d4,"9:04 22 Jun 2018",,
1034,afb60791627ff021468f3deeef8be4d4,"9:13 22 Jun 2018",,
1035,41500558eb9dec193347f3a436ad50a8,"22:31 24 Jun 2018",,
1036,41500558eb9dec193347f3a436ad50a8,"22:53 24 Jun 2018",,
1037,3cac40ce4875d335f8d701062327c9ee,"10:08 25 Jun 2018",,
1038,950c8148b4c7703590bbe92d54ca1ef7,"13:03 25 Jun 2018",,
1039,3cac40ce4875d335f8d701062327c9ee,"13:06 25 Jun 2018",,
1040,950c8148b4c7703590bbe92d54ca1ef7,"13:11 25 Jun 2018",,
1041,950c8148b4c7703590bbe92d54ca1ef7,"13:11 25 Jun 2018",,
1042,950c8148b4c7703590bbe92d54ca1ef7,"13:11 25 Jun 2018",,
1043,728ef45101fceada978d40abf63327a9,"10:49 26 Jun 2018",,
1044,7d72fb14ec40cab284f472e162eebfe1,"12:15 26 Jun 2018",,
1045,7d72fb14ec40cab284f472e162eebfe1,"12:17 26 Jun 2018",,
1046,01d21b03eb18d6dc2531bdf7d846f6c2,"15:15 26 Jun 2018",,
1047,01d21b03eb18d6dc2531bdf7d846f6c2,"15:16 26 Jun 2018",,
1048,01d21b03eb18d6dc2531bdf7d846f6c2,"15:18 26 Jun 2018",,
1049,01d21b03eb18d6dc2531bdf7d846f6c2,"15:18 26 Jun 2018",,
1050,950c8148b4c7703590bbe92d54ca1ef7,"15:37 26 Jun 2018",,
1051,b79d8ff5986e38440ab5cc6c25b09eba,"16:38 26 Jun 2018",,
1052,b79d8ff5986e38440ab5cc6c25b09eba,"16:39 26 Jun 2018",,
1053,57eee48ccc23b39b52da46155a87242b,"7:25 28 Jun 2018",,
1054,57eee48ccc23b39b52da46155a87242b,"7:32 28 Jun 2018",,
1055,950c8148b4c7703590bbe92d54ca1ef7,"14:21 28 Jun 2018",,
1056,950c8148b4c7703590bbe92d54ca1ef7,"14:21 28 Jun 2018",,
1057,950c8148b4c7703590bbe92d54ca1ef7,"15:40 28 Jun 2018",,
1058,950c8148b4c7703590bbe92d54ca1ef7,"15:43 28 Jun 2018",,
1059,950c8148b4c7703590bbe92d54ca1ef7,"15:47 28 Jun 2018",,
1060,950c8148b4c7703590bbe92d54ca1ef7,"16:29 28 Jun 2018",,
1061,950c8148b4c7703590bbe92d54ca1ef7,"16:30 28 Jun 2018",,
1062,950c8148b4c7703590bbe92d54ca1ef7,"17:01 28 Jun 2018",,
1063,950c8148b4c7703590bbe92d54ca1ef7,"17:03 28 Jun 2018",,
1064,950c8148b4c7703590bbe92d54ca1ef7,"17:05 28 Jun 2018",,
1065,950c8148b4c7703590bbe92d54ca1ef7,"17:06 28 Jun 2018",,
1066,950c8148b4c7703590bbe92d54ca1ef7,"17:06 28 Jun 2018",,
1067,950c8148b4c7703590bbe92d54ca1ef7,"17:11 28 Jun 2018",,
1068,950c8148b4c7703590bbe92d54ca1ef7,"17:17 28 Jun 2018",,
1069,950c8148b4c7703590bbe92d54ca1ef7,"17:48 28 Jun 2018",,
1070,950c8148b4c7703590bbe92d54ca1ef7,"17:49 28 Jun 2018",,
1071,950c8148b4c7703590bbe92d54ca1ef7,"19:46 28 Jun 2018",,
1072,bc3e020a4a2673c05eede3450d40af3d,"21:16 28 Jun 2018",,
1073,3cac40ce4875d335f8d701062327c9ee,"11:05 29 Jun 2018",,
1074,3cac40ce4875d335f8d701062327c9ee,"11:06 29 Jun 2018",,
1075,950c8148b4c7703590bbe92d54ca1ef7,"16:07 29 Jun 2018",,
1076,950c8148b4c7703590bbe92d54ca1ef7,"16:59 29 Jun 2018",,
1077,950c8148b4c7703590bbe92d54ca1ef7,"18:40 29 Jun 2018",,
1078,bc3e020a4a2673c05eede3450d40af3d,"19:05 29 Jun 2018",,
1079,950c8148b4c7703590bbe92d54ca1ef7,"22:12 29 Jun 2018",,
1080,950c8148b4c7703590bbe92d54ca1ef7,"23:44 29 Jun 2018",,
1081,950c8148b4c7703590bbe92d54ca1ef7,"0:56 30 Jun 2018",,
1082,950c8148b4c7703590bbe92d54ca1ef7,"16:34 30 Jun 2018",,
1083,c480dab88cec253d6e8f1a130979ac42,"11:09 1 Jul 2018",,
1084,950c8148b4c7703590bbe92d54ca1ef7,"12:53 1 Jul 2018",,
1085,950c8148b4c7703590bbe92d54ca1ef7,"15:39 1 Jul 2018",,
1086,950c8148b4c7703590bbe92d54ca1ef7,"21:11 1 Jul 2018",,
1087,950c8148b4c7703590bbe92d54ca1ef7,"22:25 1 Jul 2018",,
1088,950c8148b4c7703590bbe92d54ca1ef7,"15:58 2 Jul 2018",,
1089,950c8148b4c7703590bbe92d54ca1ef7,"15:58 2 Jul 2018",,
1090,950c8148b4c7703590bbe92d54ca1ef7,"18:41 2 Jul 2018",,
1091,703459d5a6b9ac1882cedb227f766e51,"14:43 3 Jul 2018",,
1093,c480dab88cec253d6e8f1a130979ac42,"10:40 4 Jul 2018",,
1094,950c8148b4c7703590bbe92d54ca1ef7,"12:25 4 Jul 2018",,
1095,950c8148b4c7703590bbe92d54ca1ef7,"12:57 4 Jul 2018",,
1096,728ef45101fceada978d40abf63327a9,"14:06 4 Jul 2018",,
1097,950c8148b4c7703590bbe92d54ca1ef7,"22:02 5 Jul 2018",,
1098,950c8148b4c7703590bbe92d54ca1ef7,"15:47 6 Jul 2018",,
1099,950c8148b4c7703590bbe92d54ca1ef7,"22:11 6 Jul 2018",,
1100,b79d8ff5986e38440ab5cc6c25b09eba,"14:39 13 Jul 2018",,
1101,b79d8ff5986e38440ab5cc6c25b09eba,"14:41 13 Jul 2018",,
1102,b79d8ff5986e38440ab5cc6c25b09eba,"14:41 13 Jul 2018",,
1103,b79d8ff5986e38440ab5cc6c25b09eba,"14:42 13 Jul 2018",,
1104,9f71d41f214d0c8aa5c3a248093d92c4,"16:09 13 Jul 2018",,
1105,9f71d41f214d0c8aa5c3a248093d92c4,"16:17 13 Jul 2018",,
1106,4e9e69de1f95808293a040ea92021b4a,"11:50 19 Jul 2018",,
1107,4e9e69de1f95808293a040ea92021b4a,"11:51 19 Jul 2018",,
1109,950c8148b4c7703590bbe92d54ca1ef7,"22:34 25 Jul 2018",,
1110,950c8148b4c7703590bbe92d54ca1ef7,"16:24 29 Jul 2018",,
1111,950c8148b4c7703590bbe92d54ca1ef7,"19:53 31 Jul 2018",,
1112,3cac40ce4875d335f8d701062327c9ee,"13:34 3 Aug 2018",,
